FID,STATEFP,COUNTYFP,COUNTYNM,TRACTCE,GEOID,ALAND,AWATER,ASQMI,INTPTLAT,INTPTLON,MSSAID,MSSANM,DEFINITION,TOTALPOVPO,Shape__Area,Shape__Length
1765,06,001,Alameda,428500,06001428500,624197,383522,0.389083670346,+37.7601324,-122.2593887,2e,Alameda/Jack London Square/Oakland Inner Harbor,Urban,2968,1615012.95703125,5974.4267638061
1766,06,001,Alameda,428600,06001428600,898967,1080420,0.764259027241,+37.7662730,-122.2738461,2e,Alameda/Jack London Square/Oakland Inner Harbor,Urban,3425,3172594.0234375,7434.14335236629
1767,06,059,Orange,011401,06059011401,1422755,0,0.549327651608,+33.8797538,-117.9180787,116f,Fullerton Central and South,Urban,1981,2069486.23828125,6904.32002141196
1768,06,059,Orange,011402,06059011402,1136419,0,0.438774611621,+33.8805820,-117.9076820,116f,Fullerton Central and South,Urban,3104,1653030.6640625,6818.27323755202
1769,06,059,Orange,011403,06059011403,1485009,0,0.573366054634,+33.8715955,-117.9057059,116f,Fullerton Central and South,Urban,6201,2159637.13671875,6774.39946648516
1770,06,059,Orange,011502,06059011502,1347699,0,0.520348728845,+33.8707215,-117.8891126,116f,Fullerton Central and South,Urban,5191,1959902.67578125,5969.25228352773
1771,06,059,Orange,032042,06059032042,4448963,0,1.71775471465,+33.6539944,-117.5682677,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Urban,6018,6437617.70703125,12575.4492923239
1772,06,059,Orange,032045,06059032045,3607972,0,1.39304363839,+33.5815287,-117.5981029,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Urban,3622,5212010.62890625,11635.4420675306
1773,06,059,Orange,032047,06059032047,1147328,0,0.44298586966,+33.6575309,-117.6419276,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Urban,4413,1660310.27734375,7818.006980124
1774,06,059,Orange,032050,06059032050,2302606,0,0.889038097297,+33.6489586,-117.5956891,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Urban,4909,3331457.04296875,13602.4016417704
1775,06,053,Monterey,001600,06053001600,864843,0,0.333916454707,+36.6701185,-121.6776093,109.2,Salinas/Spreckels,Urban,2707,1346894.4609375,5068.12501489108
1776,06,053,Monterey,011400,06053011400,3667519241,49218276,1435.04030078,+35.9668581,-120.9172021,106,Bradley/San Ardo,Frontier,3248,5684812561.58984,492640.953179627
1777,06,001,Alameda,430400,06001430400,2433270,481854,1.12552338792,+37.7212084,-122.1010957,2f,Castro Valley Central and North/Oak Knoll/San Leandro Northeast/Sheffield Village/Union City East,Urban,2108,4666984.9453125,13972.1933180255
1778,06,001,Alameda,430700,06001430700,1322604,0,0.510659664145,+37.7060948,-122.0822254,2f,Castro Valley Central and North/Oak Knoll/San Leandro Northeast/Sheffield Village/Union City East,Urban,4096,2116614.8515625,6137.91268051998
1779,06,059,Orange,062625,06059062625,1489583,0,0.575129845892,+33.5930991,-117.7057725,115.2d,Laguna Beach/Laguna Woods,Urban,4391,2152393.89453125,6342.7238717928
1780,06,059,Orange,062627,06059062627,959152,36787,0.384534098596,+33.6527333,-117.8336520,116h,City of Orange South/Santa Ana North/Tustin Foothills/Tustin West,Urban,3782,1441088.625,5059.8690877555
1781,06,059,Orange,062629,06059062629,1070705,0,0.41340172568,+33.6347820,-117.8209398,116d,Irvine South/Newport Beach/Newport Coast/San Joaquin Hills,Urban,2199,1548711.10546875,10383.6018876718
1782,06,037,Los Angeles,195803,06037195803,377392,0,0.145712080321,+34.0818094,-118.2769285,78.2a,Echo Park/Hollywood North Central/Silverlake South,Urban,2439,551534.12890625,3321.89720057879
1783,06,037,Los Angeles,102105,06037102105,492761,0,0.190255702976,+34.2098760,-118.3492653,78.2rr,Glendale Northeast/La Canada-Flintridge/La Crescenta/Montrose/Sunland/Tujunga/Verdugo City,Urban,1797,722302.515625,3676.70629766863
1784,06,037,Los Angeles,104124,06037104124,4479385,980,1.72987840171,+34.2900933,-118.3741930,78.2ppp,Pacoima East/Sun Valley West,Urban,3640,6579433.0859375,14622.3760352793
1785,06,037,Los Angeles,104821,06037104821,531802,0,0.205330560835,+34.2465705,-118.4162955,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,3228,780206.05859375,4173.47140706783
1786,06,037,Los Angeles,106408,06037106408,229070,0,0.0884449805073,+34.3132628,-118.4400764,78.2gg,Angeles National Forest West/Kagel Canyon/Lake View Terrace/San Fernando East/Sylmar,Urban,3777,336598.70703125,2326.26000521798
1787,06,019,Fresno,004406,06019004406,2509934,0,0.969090750885,+36.8448123,-119.7744453,35f,Fresno North Central,Urban,5689,3926640.2578125,7852.33346521491
1788,06,019,Fresno,004503,06019004503,2495764,36443,0.977691918165,+36.8295788,-119.8094761,35a,Fresno Northwest,Urban,4994,3959963.2578125,7965.89696280371
1789,06,019,Fresno,004504,06019004504,2560410,0,0.988579775122,+36.8301053,-119.7902583,35f,Fresno North Central,Urban,5354,4004080.546875,7999.03227785894
1790,06,019,Fresno,004505,06019004505,2548871,29699,0.995590334007,+36.8192776,-119.7880081,35f,Fresno North Central,Urban,5249,4030971.87890625,8032.63612341706
1791,06,099,Stanislaus,001002,06099001002,1952237,0,0.753762533376,+37.6544581,-120.9784400,215b,Modesto East,Urban,3278,3119933.94140625,8739.82134604173
1792,06,037,Los Angeles,115104,06037115104,1020182,0,0.393893876219,+34.2374910,-118.5226460,78.2kk,North Hills/Northridge North,Urban,4584,1496382.484375,7504.97823534272
1793,06,037,Los Angeles,119201,06037119201,947368,4796,0.367632711023,+34.2462338,-118.4406390,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,4406,1396917.2109375,4781.39051789085
1794,06,037,Los Angeles,125501,06037125501,464095,0,0.179188080751,+34.1622937,-118.3657855,78.2ttt,Burbank North/North Hollywood South,Urban,2886,679524.2109375,3402.30899744069
1795,06,037,Los Angeles,800204,06037800204,7957753,90645,3.10750051782,+34.1453278,-118.6590622,78.2xx,Agoura Hills/Calabasas/Hidden Hills/West Hills/Westlake,Urban,4108,11779985.5078125,21649.188217584
1796,06,037,Los Angeles,571703,06037571703,397479,0,0.153467625092,+33.8493201,-118.1917340,78.2iii,North Long Beach,Urban,3259,577751.48828125,3570.493453498
1797,06,037,Los Angeles,901209,06037901209,589476557,7874863,230.638691008,+34.7464476,-118.5702726,77.5,Elizabeth Lake/Gorman/Green Valley/Lake Hughes/Leona Valley/Neenach,Rural,1386,887144196.324219,211048.291489712
1798,06,099,Stanislaus,002602,06099002602,2679721,0,1.03464881704,+37.5874869,-120.9444976,214,Hughson,Rural,5102,4274915.671875,9729.25974611492
1799,06,099,Stanislaus,002604,06099002604,1772220,0,0.684260610566,+37.6035713,-120.9641182,215c,Ceres/Modesto South Central,Urban,4749,2828408.6015625,7585.38712866708
1800,06,099,Stanislaus,002605,06099002605,1646280,0,0.635631647389,+37.6020228,-120.9421042,214,Hughson,Rural,4307,2627294.04296875,6652.73837477554
1801,06,099,Stanislaus,002701,06099002701,1956625,66889,0.781284111523,+37.6138933,-120.9509663,215c,Ceres/Modesto South Central,Urban,3908,3230461.79296875,9670.19743709322
1802,06,099,Stanislaus,003904,06099003904,3699405,0,1.42835004663,+37.4901543,-120.8325930,212.1,Denair/Turlock,Urban,4664,5886337.59375,12737.5134382232
1803,06,059,Orange,089001,06059089001,1305083,0,0.503896303154,+33.7523664,-117.9332194,116i,Garden Grove South/Santa Ana West,Urban,6348,1892738.66015625,5847.04231901849
1804,06,037,Los Angeles,134520,06037134520,950602,16628,0.373449584792,+34.1982940,-118.5996400,78.2hhhh,Canoga Park Northeast/Winnetka,Urban,5761,1417378.30859375,4854.5335545019
1805,06,067,Sacramento,003900,06067003900,2201950,251925,0.947446518712,+38.5303294,-121.5186401,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,3301,4015981.75,8806.97850916405
1806,06,065,Riverside,043522,06065043522,2608421,0,1.00711743659,+33.7748225,-116.9685455,132,East Hemet/Hemet/Valle Vista,Urban,2804,3784701.6953125,10686.4986970916
1807,06,037,Los Angeles,134422,06037134422,2338224,9988,0.906649476309,+34.2024601,-118.6306683,78.2xx,Agoura Hills/Calabasas/Hidden Hills/West Hills/Westlake,Urban,4681,3441549.90234375,9417.40880776035
1808,06,059,Orange,099241,06059099241,1361284,0,0.525594164954,+33.7264227,-117.9801983,116j,Fountain Valley/Huntington Beach Central,Urban,3890,1973057.359375,6434.59340300598
1809,06,059,Orange,099242,06059099242,1225244,0,0.473070019318,+33.7191720,-117.9808030,116j,Fountain Valley/Huntington Beach Central,Urban,3641,1775587.16015625,5561.20085815469
1810,06,059,Orange,099405,06059099405,1310245,0,0.505887731832,+33.7190957,-118.0153179,116u,Huntington Beach West/Seal Beach West,Urban,4386,1898759.29296875,5839.96430512484
1811,06,059,Orange,099407,06059099407,1300591,0,0.502160770017,+33.7225872,-118.0283982,116u,Huntington Beach West/Seal Beach West,Urban,2177,1884922.71484375,5836.38062975435
1812,06,059,Orange,099408,06059099408,1331052,0,0.513920977995,+33.7226068,-118.0371737,116u,Huntington Beach West/Seal Beach West,Urban,4245,1929067.01171875,5892.65306593617
1813,06,059,Orange,099410,06059099410,1315749,0,0.508013086429,+33.7265068,-117.9978887,116s,Huntington Beach North/Seal Beach East/Westminster,Urban,4684,1907062.65625,5894.90628092761
1814,06,059,Orange,099411,06059099411,1328457,0,0.512919205565,+33.7192170,-117.9978509,116s,Huntington Beach North/Seal Beach East/Westminster,Urban,5606,1925156.09765625,5890.67918604158
1815,06,059,Orange,099412,06059099412,1599605,42781,0.634129057757,+33.7064714,-118.0126393,116u,Huntington Beach West/Seal Beach West,Urban,4950,2379382.76171875,6924.72821693514
1816,06,059,Orange,110201,06059110201,1951191,0,0.753357766453,+33.8355721,-118.0152633,116a,Buena Park/La Palma,Urban,8402,2835222.49609375,7760.93660146473
1817,06,059,Orange,110117,06059110117,1319903,11716,0.514141090386,+33.8258098,-118.0571887,116e,Cypress/Los Alamitos/Rossmoor,Urban,6785,1934438.4296875,6582.2875083248
1818,06,059,Orange,074601,06059074601,1173871,0,0.453233130519,+33.7343240,-117.8712799,116g,Santa Ana South,Urban,8223,1701727.828125,6540.64372668528
1819,06,059,Orange,075100,06059075100,1494885,0,0.577175892639,+33.7556681,-117.8797260,116b,Santa Ana Central,Urban,7705,2168157.3046875,7051.49540463506
1820,06,059,Orange,075201,06059075201,1157461,0,0.44689681617,+33.7530867,-117.9003601,116b,Santa Ana Central,Urban,5501,1678664.91796875,5890.25276100692
1821,06,059,Orange,075202,06059075202,1168523,0,0.451170083365,+33.7548946,-117.8902562,116b,Santa Ana Central,Urban,5992,1694787.12109375,5584.30973376954
1822,06,065,Riverside,045128,06065045128,3298105,0,1.27340603645,+33.6791968,-116.2809947,129.1,Bermuda Dunes South/Indian Wells/La Quinta West/Palm Desert/Rancho Mirage Central and South,Urban,1460,4775106.234375,9836.63578446459
1823,06,065,Riverside,045613,06065045613,8047925,407859,3.2647955826,+33.6435634,-116.2590657,128,Arabia/Coachella/Desert Beach/Flowing Wells/Indio South/La Quinta East/Mecca/Oasis/Thermal,Urban,1495,12232803.0585938,16708.8453904973
1824,06,065,Riverside,045127,06065045127,1776222,0,0.685802657885,+33.7248060,-116.3682129,129.1,Bermuda Dunes South/Indian Wells/La Quinta West/Palm Desert/Rancho Mirage Central and South,Urban,3391,2574377.203125,7835.57423317086
1825,06,065,Riverside,049101,06065049101,1973823,0,0.762096649832,+33.6926884,-116.2404300,128,Arabia/Coachella/Desert Beach/Flowing Wells/Indio South/La Quinta East/Mecca/Oasis/Thermal,Urban,2246,2858651.84375,6825.18978899755
1826,06,065,Riverside,045614,06065045614,9502453,0,3.66891626837,+33.6323616,-116.2447783,128,Arabia/Coachella/Desert Beach/Flowing Wells/Indio South/La Quinta East/Mecca/Oasis/Thermal,Urban,1355,13743129.5585938,18517.6462524532
1827,06,065,Riverside,043824,06065043824,30320815,0,11.7069275297,+33.9824111,-117.0046389,134,Banning/Beaumont/Cabizon/Calimesa/Cherry Valley,Urban,5359,44209068.21875,33288.2051363321
1828,06,065,Riverside,043524,06065043524,1981867,0,0.765201488099,+33.7619089,-116.9280474,132,East Hemet/Hemet/Valle Vista,Urban,4060,2874888.90625,11407.2473151471
1829,06,065,Riverside,050901,06065050901,4472508,0,1.72684575679,+33.9348155,-117.2991513,135b,Edgemont/Orange Crest/Woodcrest,Urban,2040,6513891.4609375,14015.2870921748
1830,06,065,Riverside,049002,06065049002,4654189,0,1.79699039158,+33.8815373,-117.1813749,134,Banning/Beaumont/Cabizon/Calimesa/Cherry Valley,Urban,2593,6770098.21484375,16180.617556046
1831,06,065,Riverside,043521,06065043521,2263489,0,0.873938905216,+33.7630731,-116.9741422,132,East Hemet/Hemet/Valle Vista,Urban,3096,3283507.66796875,8749.9607470447
1832,06,065,Riverside,031504,06065031504,1191392,0,0.459998755808,+33.9420148,-117.4471929,135c,Casablanca/Riverside Central,Urban,3833,1735466.9296875,6370.86629792184
1833,06,065,Riverside,046502,06065046502,1034225,0,0.399316565307,+33.9794398,-117.3331958,135a,Eastside/Fairmont Park/Riverside Downtown/Rubidoux/University,Urban,2796,1507841.33984375,6909.58787187919
1834,06,065,Riverside,050902,06065050902,1208552,0,0.466624606219,+33.9518968,-117.3086540,135b,Edgemont/Orange Crest/Woodcrest,Urban,2634,1760869.96875,6602.2272712945
1835,06,065,Riverside,043523,06065043523,4669046,0,1.80272922487,+33.7608961,-116.9486385,132,East Hemet/Hemet/Valle Vista,Urban,3086,6772758.625,14758.866958797
1836,06,065,Riverside,042629,06065042629,1164844,0,0.449748868054,+33.8411165,-117.1987844,133.1,Canyon Lake/Perris/Quail Valley/Romoland/Sun City/Winchester,Urban,6560,1692823.9375,5665.21028380791
1837,06,065,Riverside,049001,06065049001,6462093,0,2.49502910331,+33.8789660,-117.1985028,134,Banning/Beaumont/Cabizon/Calimesa/Cherry Valley,Urban,7113,9399368.62109375,14858.4487589692
1838,06,065,Riverside,042522,06065042522,1018168,0,0.39311690142,+33.9276085,-117.2716050,135b,Edgemont/Orange Crest/Woodcrest,Urban,2753,1482640.46484375,6106.77094349693
1839,06,065,Riverside,042523,06065042523,2043629,0,0.78904896042,+33.9355502,-117.2696227,135b,Edgemont/Orange Crest/Woodcrest,Urban,5041,2976448.26171875,7942.24255175597
1840,06,065,Riverside,040622,06065040622,2139941,0,0.826235258758,+33.9692253,-117.5500947,135e,Corona North/Glen Avon/Jurupa/Norco,Urban,6434,3119167.1640625,7794.97502235499
1841,06,065,Riverside,031503,06065031503,1381983,0,0.533585752584,+33.9381423,-117.4393372,135c,Casablanca/Riverside Central,Urban,4678,2012912.01953125,6016.40537986523
1842,06,065,Riverside,040304,06065040304,1328065,0,0.512767908984,+34.0009668,-117.4162564,135a,Eastside/Fairmont Park/Riverside Downtown/Rubidoux/University,Urban,3753,1937212.1484375,7545.85502839606
1843,06,065,Riverside,040305,06065040305,2033679,0,0.785207755024,+33.9999002,-117.4281680,135a,Eastside/Fairmont Park/Riverside Downtown/Rubidoux/University,Urban,4022,2966402.6796875,13532.5167278706
1844,06,065,Riverside,042625,06065042625,18119718,214848,7.07901120957,+33.8390883,-117.2300900,133.1,Canyon Lake/Perris/Quail Valley/Romoland/Sun City/Winchester,Urban,5873,26644673.0898438,30502.0417866296
1845,06,065,Riverside,040618,06065040618,18620766,4765,7.19135300429,+34.0084123,-117.5342359,135e,Corona North/Glen Avon/Jurupa/Norco,Urban,9033,27173155.5625,25741.4811836517
1846,06,065,Riverside,044406,06065044406,167888928,250449,64.9189650161,+33.5441782,-116.8654043,130,Idyllwild/Pine Cove,Rural,1985,242684334.875,78961.5590801952
1847,06,065,Riverside,043519,06065043519,4056524,0,1.56623261007,+33.7371433,-117.0204870,132,East Hemet/Hemet/Valle Vista,Urban,1119,5881024.328125,10437.0041964595
1848,06,065,Riverside,030605,06065030605,7514041,0,2.90118609658,+33.9240540,-117.3543688,135b,Edgemont/Orange Crest/Woodcrest,Urban,2551,10940920.4804688,21150.0808946355
1849,06,067,Sacramento,004005,06067004005,1862767,351578,0.854963151725,+38.5110145,-121.5376295,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,4218,3621725.47265625,8212.3140802401
1850,06,065,Riverside,050503,06065050503,2167127,0,0.836733250524,+33.5516808,-117.1742253,131b,French Valley/Murrieta East/Temecula/Winchester,Urban,5920,3128161.88671875,13319.8416656527
1851,06,065,Riverside,051302,06065051302,29985814,400554,11.7322382136,+33.8201839,-116.9596802,133.2,Homeland/Lakeview/San Jacinto,Urban,5102,44136420.40625,43717.0711470466
1852,06,065,Riverside,051301,06065051301,3795654,0,1.46550938661,+33.7912054,-116.9815620,133.2,Homeland/Lakeview/San Jacinto,Urban,4802,5509703.2109375,10044.785225987
1853,06,037,Los Angeles,134901,06037134901,1053137,8888,0.410052113998,+34.1873507,-118.5606591,78.2ii,Reseda South/Van Nuys Southwest,Urban,2677,1555911.109375,5597.43841779347
1854,06,065,Riverside,045618,06065045618,62568146,13582368,29.4018555543,+33.4780220,-116.0880290,128,Arabia/Coachella/Desert Beach/Flowing Wells/Indio South/La Quinta East/Mecca/Oasis/Thermal,Urban,947,109746163.234375,62649.4715572959
1855,06,059,Orange,075301,06059075301,1669496,0,0.64459451361,+33.7748641,-117.8809944,116h,City of Orange South/Santa Ana North/Tustin Foothills/Tustin West,Urban,5376,2422490.0234375,6922.15849958541
1856,06,059,Orange,075302,06059075302,1375915,0,0.531243013311,+33.7644599,-117.8899385,116h,City of Orange South/Santa Ana North/Tustin Foothills/Tustin West,Urban,5132,1996017.609375,6076.66243561784
1857,06,067,Sacramento,005402,06067005402,5481123,238328,2.20829329323,+38.5897818,-121.4320670,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,2579,9375626.359375,15712.3035627665
1858,06,067,Sacramento,005403,06067005403,1301107,89871,0.537058272566,+38.5658477,-121.4167264,139d,Arcade/Arden/Town and Country Village,Urban,2445,2278677.01171875,5900.74848473256
1859,06,067,Sacramento,005404,06067005404,3907303,246597,1.60383591612,+38.5698188,-121.3915944,139d,Arcade/Arden/Town and Country Village,Urban,5539,6805590.7265625,14254.8458523423
1860,06,059,Orange,087200,06059087200,2155058,0,0.832071755845,+33.8357929,-117.9285565,116l,Anaheim Central,Urban,7674,3131474.48046875,7698.00893239887
1861,06,059,Orange,087401,06059087401,1017534,0,0.392873029377,+33.8282532,-117.9147570,116l,Anaheim Central,Urban,5308,1478306.28125,6124.00374551295
1862,06,059,Orange,087405,06059087405,1162548,0,0.448862089263,+33.8211215,-117.9110788,116l,Anaheim Central,Urban,5025,1688703.35546875,6731.51782880445
1863,06,067,Sacramento,004012,06067004012,1575046,416560,0.768962919015,+38.4756559,-121.5213443,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,3818,3254586.38671875,13254.4200504973
1864,06,067,Sacramento,004100,06067004100,2033371,0,0.785088831323,+38.5066191,-121.4785228,139k,Freeport/Meadowview,Urban,5083,3325585.40625,9159.49803886911
