AreaID,Sex,Cancer,Years,PopTot,AAIR,LCI,UCI,White_PopTot,White_AAIR,White_LCI,White_UCI,Black_PopTot,Black_AAIR,Black_LCI,Black_UCI,Hispanic_PopTot,Hispanic_AAIR,Hispanic_LCI,Hispanic_UCI,Asian_PopTot,Asian_AAIR,Asian_LCI,Asian_UCI,QNSES,PopAll,PerRural,PerUninsured,PerForeignBorn,PerWhite,PerBlack,PerAsian,PerHispanic,PerDocVisit,PerFOBT,PerMammo,PerMenPrev,PerCervical,PerWomenPrev,CES_Ozone,CES_PM2.5,CES_Diesel_PM,CES_Drinking_Water,CES_Lead,CES_Pesticides,CES_Tox._Release,CES_Traffic,CES_Cleanup_Sites,CES_Groundwater_Threats,CES_Haz._Waste,CES_Imp._Water_Bodies,CES_Solid_Waste,CES_Pollution_Burden,CES_Asthma,CES_Low_Birth_Weight,CES_Cardiovascular_Disease,CES_Education,CES_Linguistic_Isolation,CES_Poverty,CES_Unemployment,CES_Housing_Burden,PerSmoking,MSSA_Area_SqMi
57.2,Female,Lung,10yr,96603.0,54.3,40.7,69.9,54864.0,62.9,46.5,81.8,,,,,,,,,,,,,1,22776,31.2,9.4,18.4,48.0,3.1,2.2,45.8,56.7,55.2,70.3,30.7,77.8,23.8,0.06117245898675825,12.315002737149637,0.06293157680661636,558.3614330907941,70.90596917792742,130.93972522257877,1255.287443006413,210.9130828760049,6.575012428255074,21.513485786595563,0.9617404076467664,0.0,7.9224522077100366,50.49847832964252,36.34027839291363,6.1990563564875485,21.22150856419759,29.578632440005425,15.072381640766173,54.72802006598273,10.067505762190988,16.223315406516924,19.628481041261804,92.5007659726
58.1,Female,Lung,10yr,102974.0,30.7,19.6,44.2,16753.0,55.4,30.9,87.0,,,,,,,,,,,,,1,22424,16.3,8.5,28.0,15.3,2.8,1.7,79.7,54.9,52.6,71.0,28.2,77.8,22.8,0.060082981061887045,13.823185779037031,0.09612347818735205,773.5430715251944,58.94751056814339,2288.7730237571864,320.4663856609951,228.62382853060873,10.19278829895164,12.537104751437267,0.1473262597226919,0.0,0.6141570848833277,50.65156535339871,46.62744927291173,4.732575485179551,17.07441663848495,44.48208911058506,23.620762457935744,57.45658183970241,8.949429320257016,17.089042548287466,17.343665300976994,84.9285664774
58.2,Female,Lung,10yr,121295.0,30.0,18.9,43.7,,,,,,,,,,,,,,,,,1,30799,14.4,6.8,30.4,11.9,5.9,1.2,80.6,53.3,48.7,72.5,24.2,76.0,19.8,0.05947180275290658,13.36041995281104,0.18800444340505143,766.560666176667,58.96644226427487,1474.7391757984765,267.28655325738674,171.46850798617166,7.253952291861553,17.247085059468127,0.1910854603768542,0.3521314980622745,4.6452291861552855,52.88240344781505,41.41735667513029,5.897179508230368,20.799409661900306,44.21406187358011,31.82065186158204,61.9904026928287,9.839813636550224,14.012244981733097,20.239700996677744,0.720365381494
59,Female,Lung,10yr,,,,,,,,,,,,,12971.0,0.0,,,,,,,1,4114,100.0,5.3,19.9,29.1,1.2,2.3,66.8,56.6,53.8,71.4,29.8,78.9,23.2,0.059,13.18091991,0.042,869.91,59.75,1452.97,1170.710673,281.8872413,5.0,18.5,2.4099999999999997,4.0,7.75,65.37,44.92,5.9,17.52,29.5,17.7,53.7,10.7,18.8,,248.755859609
6,Female,Lung,10yr,29553.0,60.9,43.8,81.0,26162.0,65.5,47.0,87.0,,,,,,,,,,,,,2,6163,100.0,6.3,4.7,88.2,0.9,1.7,6.8,68.2,61.8,71.2,38.6,82.6,31.6,0.05266349745331069,6.89426999279287,0.007038030560271647,413.71342275042446,20.358441426146012,0.013269949066213921,6.950688068691681,144.2465600687946,0.0,2.0,0.5168251273344653,0.0,3.326994906621392,23.20997962648557,55.07249915110357,2.8618641765704584,13.607093378607809,7.037453310696095,0.46444821731748726,29.05001697792869,13.67680814940577,18.11521222410866,13.217113752122241,179.2073593
60,Female,Lung,10yr,293588.0,24.6,18.2,31.8,,,,,,,,,241896.0,18.0,11.2,26.4,,,,,1,71212,2.3,7.0,37.4,5.9,5.4,10.4,78.0,53.9,48.8,71.7,25.0,75.4,20.1,0.06,13.529377389883756,0.19774857175259777,641.0399937624926,56.24334378795566,743.3198178364356,49.05155532919977,443.9591055780461,15.230594973136188,11.708246976935401,0.7439810181312994,0.0,5.0727832040940735,49.11327554188344,50.953752852950764,5.354215672708824,23.588320976453414,43.81818658652414,27.42810755961441,58.10396660670633,11.94235813231247,16.636812570145903,20.1679792800888,0.563470235619
61,Female,Lung,10yr,217329.0,21.1,13.3,30.6,,,,,,,,,,,,,,,,,1,46786,8.3,12.4,37.5,5.1,0.7,0.9,93.1,53.8,48.1,71.1,22.8,74.9,18.9,0.0660822571588995,12.559388615223188,0.07645976043421299,878.4505549316864,66.44894488115291,6540.6713489612575,68.82014255312441,245.01768168279995,5.314185616694741,12.446704800673778,0.3116612857944975,0.0,2.1242747520119782,49.58104529290661,45.38323928504585,4.706938751637657,17.725954753883585,61.15876146359723,31.044562979599473,68.57120297585627,9.396827624929815,17.316173030132884,19.4815565692403,145.077242655
62,Female,Lung,10yr,162657.0,38.5,30.9,47.0,119133.0,42.4,33.6,52.1,,,,,,,,,,,,,3,38818,54.8,3.4,7.7,66.5,4.6,3.4,24.6,61.1,62.1,72.3,37.5,83.9,30.4,0.0635050913656019,7.2446128347302,0.06638197796066399,687.216252754917,28.3021975519499,108.20796596456967,52.05566248489329,427.59063614770224,2.624215371739434,5.201234481796624,0.38322499651276326,0.0,6.4042070023713205,36.90239559213279,59.850396150090674,5.016650536103994,19.015038917561725,12.335064862602874,1.8418920201157607,31.96314957143309,6.3495309790320045,11.627007622481578,15.00936868851391,2.60320365039
63,Female,Lung,10yr,89128.0,55.9,45.9,66.8,75488.0,54.4,44.0,66.0,,,,,,,,,,,,,1,18138,80.2,5.3,5.7,83.7,1.4,2.0,11.1,66.6,61.2,70.9,33.6,79.9,25.2,0.06450716276657809,7.915548295403579,0.0021595903286445845,890.5145848188241,33.57901860374668,54.958833214494064,3.404740077517339,93.72633153966682,2.718610228819602,14.697802553963829,0.1,3.0,12.880890646269528,38.52959940364296,62.50187852466455,5.069713489336877,23.4791346340831,14.125824852531277,2.276775147928994,52.99415310818694,11.754287024300778,13.094820768782006,18.4,541.961981436
64,Female,Lung,10yr,182275.0,44.8,36.4,54.2,125094.0,48.3,38.5,59.1,,,,,,,,,,,,,3,36980,10.8,3.3,8.0,66.4,5.1,6.0,21.3,60.4,62.8,72.7,38.1,82.2,29.4,0.05734148972408311,7.833535951800159,0.06016625979334621,482.6778539797887,35.83500085159532,0.23553593732258432,0.09932958472856816,279.49072614695416,3.4495827182922674,19.846939934143297,2.7274259112069945,0.0,3.727228341092313,31.002187748381964,70.88146815033495,4.754045645509254,24.993638015215165,9.887192006358578,3.1337884637220395,32.762549676393775,7.668703871920063,11.959498126490292,13.561467236467237,2.02305181113
65,Female,Lung,10yr,218835.0,47.7,38.6,57.7,104881.0,51.7,40.1,64.7,,,,,70852.0,42.6,23.6,67.2,,,,,1,48825,35.5,6.3,10.6,42.7,13.4,4.5,38.6,58.3,58.3,72.1,33.9,80.5,27.6,0.06164859805039702,6.6642532254739075,0.0374177874373265,593.8085752404726,42.59442469497106,0.521052699533042,709.1721192885284,334.9416888998397,26.790671601644036,14.586142970885069,0.7892468421165889,0.0,4.4572206322222465,34.99635665253599,77.2819541219255,6.814211013320135,16.903660347313377,19.933702739342817,3.791272568967097,44.29123969787609,13.486385057347592,14.296281551935616,18.24877571008815,24.4332373297
66a,Female,Lung,10yr,555665.0,46.0,40.9,51.4,261586.0,54.3,47.4,61.6,,,,,247084.0,22.9,15.5,31.7,,,,,1,108571,2.0,7.7,11.4,44.3,4.3,3.4,46.9,60.1,59.2,72.0,33.5,80.0,25.8,0.06525749910936944,15.171678475036872,0.14862692376202352,729.8392138403991,53.81891530103313,146.88332793017457,22.57458759712171,515.3157064059601,8.34573298895618,15.031062522265765,0.7346427680798006,0.0,0.8747114356964731,46.25286417883861,84.94360954755967,5.35439383683648,18.697347702173136,21.159047025293905,3.500665301033131,46.885382080513004,11.899868186676168,16.956691307445674,16.004564673549204,0.496912267343
66b,Female,Lung,10yr,732449.0,36.5,31.6,41.8,96991.0,61.9,50.2,74.8,61108.0,66.5,47.0,89.3,556126.0,20.0,14.9,25.9,,,,,1,147121,0.3,11.3,26.5,12.0,7.6,1.7,78.1,56.7,50.0,72.1,24.3,75.6,19.2,0.0654840261174727,15.84420776725368,0.2590035862589657,681.1399974833271,75.22214574332732,32.93849251289795,35.87878448774744,660.2418104004677,8.8370262013618,8.972099534415502,1.1666273086979013,0.0,2.0930969757979954,50.211333906575504,96.8227765194413,6.256023237280316,21.148576891349638,43.624939529941415,16.93690001817597,68.24092949121261,14.848912937097156,25.04257791200034,19.740505996673377,0.923010470096
66c,Female,Lung,10yr,831569.0,36.7,32.1,41.6,245351.0,49.6,42.3,57.4,,,,,441352.0,23.0,15.9,31.4,,,,,2,165610,2.5,8.5,22.0,27.0,7.7,9.1,55.6,58.8,59.1,73.0,34.2,80.4,26.9,0.06521446126363843,15.250785783125993,0.1861551672806029,686.9900007005295,27.694855136340554,2078.9131555934364,123.5786044334615,722.6106995107098,3.745820174081577,9.814702654422968,0.4260167309791652,0.0,1.700567428881663,44.89435151401934,64.59167239738701,5.079056503540593,18.05646261799544,21.671812444906273,6.313995411531882,38.65155021336961,7.949094857529817,13.630978581311041,13.622270742358076,1.03593170065
66d,Female,Lung,10yr,642079.0,38.5,33.7,43.6,387280.0,43.0,37.2,49.2,,,,,174265.0,18.6,10.3,29.4,,,,,4,127577,1.6,4.8,10.7,58.7,4.1,7.8,28.5,60.4,64.7,73.8,40.8,84.1,32.2,0.06347242543612831,15.100904618155756,0.1321148002250985,671.7868756643531,18.168993231413744,609.9100879290941,256.14172474510747,714.8918212627963,1.5104803664103046,3.6060596823610327,0.588843400237604,0.0,0.36590461451885203,41.42288157318826,42.44002141561932,4.257929093978616,14.114668448696305,7.294828206090165,2.4340775151359013,19.88383511536297,5.930231194897768,8.882590039392236,12.162408012045136,1.28559986538
67,Female,Lung,10yr,,,,,,,,,,,,,,,,,,,,,1,15075,0.5,8.4,33.1,14.9,8.6,1.1,74.8,54.2,43.5,68.8,24.4,75.7,20.6,0.05077115577115577,9.528742234850082,0.014398090398090398,451.8,75.41,9.924774774774773,2005.944677724571,317.09193638326786,0.0,6.169246169246169,0.07711557711557712,0.0,8.482713482713482,38.6992761992762,45.07,4.47,19.88,55.91060291060291,30.3,67.6,12.4,21.6,23.7,297.584061214
68,Female,Lung,10yr,91072.0,29.7,19.0,42.9,,,,,,,,,,,,,,,,,2,29793,16.4,7.1,20.0,18.0,11.7,2.1,66.5,57.6,47.0,70.4,25.5,77.0,21.1,0.05910301837270341,12.870044629969742,0.08636424613589969,480.81442986293376,60.5196260259825,418.273963619131,286.39503050069266,161.26022297415614,2.857192330125401,9.703685476815398,0.081334208223972,0.927347623213765,1.9657917760279964,42.27407006415864,59.41136337124526,5.043937598521498,21.572322470107906,43.40975503062117,28.75863455998261,59.954128390498454,10.535581888351361,18.39868456813611,18.754443659292278,1.97547020578
69,Female,Lung,10yr,542781.0,33.3,28.5,38.4,216612.0,39.3,32.5,46.7,,,,,262539.0,19.8,13.3,27.6,,,,,2,107859,11.0,6.1,16.2,39.0,5.4,5.3,49.4,60.2,56.6,70.6,35.8,80.7,28.8,0.05996692723447474,14.159950354085172,0.09183747460824145,494.0122627684272,44.66104813551945,265.20389201247826,284.6699098783535,437.8915497431978,4.011785856790482,37.61956344312246,0.36402318811665696,0.5525700087057458,1.6175638421358096,46.708673824724315,96.78871445153801,5.1437182603018,26.162876070081253,19.310201139001737,10.263976478214566,38.020082160475916,6.914284677887406,13.620236324724317,14.424674631960741,27.1667788357
7.1,Female,Lung,10yr,485343.0,54.6,48.3,61.4,357214.0,57.8,50.8,65.3,,,,,,,,,26299.0,0.0,,,3,94982,0.7,6.8,7.6,71.8,2.7,5.7,18.6,60.0,59.2,72.3,37.3,78.2,30.0,0.04759873335340798,8.983772611649837,0.18991120846244258,299.52116426580153,38.093088519558236,1281.797041836249,1.3417165908766477,711.5345152199186,14.901503171473255,13.056898561423617,0.25471505308453696,1.0853917959377943,1.044205383248016,35.96878716646106,45.05046401616334,4.137558111297827,10.11930917250289,7.571756889333554,1.7096178169933318,39.04680472855492,8.059279837589486,21.982021194960613,13.077983911725068,1.19971668569
7.2,Female,Lung,10yr,27772.0,52.1,30.1,80.0,22807.0,50.8,28.0,80.2,,,,,,,,,,,,,4,5626,67.4,4.7,8.9,80.9,1.0,4.2,13.0,64.4,63.9,72.6,42.5,85.6,35.2,0.046,7.863845216,0.07,516.01,17.22,2260.52,1.4157816330000002,309.1311811,15.25,6.3,0.06,6.0,3.0,38.0,36.72,3.6,9.62,10.2,0.7,15.0,2.7,6.5,12.0,125.366020557
7.3,Female,Lung,10yr,25861.0,54.8,28.4,89.9,,,,,,,,,,,,,,,,,5,5169,74.3,4.2,10.0,83.3,2.2,3.1,10.5,64.6,65.1,73.3,43.6,86.2,37.6,0.05,6.802354009,0.006,527.93,10.45,3.1,0.46745833300000006,243.9391716,15.5,22.0,0.15,3.0,7.0,35.71,30.08,3.68,9.08,8.5,2.2,15.0,,9.6,,101.644039986
7.4,Female,Lung,10yr,26169.0,61.9,38.2,91.2,21661.0,58.0,35.0,86.6,,,,,,,,,,,,,4,5162,89.8,2.9,4.2,81.9,1.3,1.3,13.5,64.3,63.9,73.0,42.1,85.6,35.0,0.049999999999999996,8.141794068,0.05899999999999999,465.75,33.48,1950.54,3.5984276,304.8421748,24.75,25.599999999999998,0.045,11.0,10.1,47.11,27.030000000000005,5.67,11.65,6.5,0.0,20.1,4.8,14.4,11.299999999999999,136.71770141
70.1,Female,Lung,10yr,77494.0,56.4,43.9,70.4,53536.0,59.4,45.1,75.7,,,,,,,,,,,,,2,15485,30.7,7.5,11.5,66.5,1.8,1.8,25.5,63.9,59.8,70.2,37.4,81.8,29.1,0.03699999999999999,4.536619071598852,0.04942011354420114,287.9199276311685,51.04656996693493,127.82863559797865,0.0,304.99379118257536,12.44481876598665,11.78419115353422,0.0620937051593986,4.591053715141307,16.295526857570653,33.54816395283549,74.47409008671782,5.381833551687565,13.826325410194022,15.768338636221849,3.5694865556179427,38.98543265331587,,14.61020650071745,17.233342964461137,40.4974001007
70.2,Female,Lung,10yr,44975.0,80.8,61.4,102.8,32942.0,88.4,65.3,114.9,,,,,,,,,,,,,2,9019,31.9,10.3,8.3,72.2,3.2,2.1,17.4,64.2,58.2,70.1,35.6,80.8,28.3,0.03924681474799865,3.863233763515616,0.024099109256962455,278.71436915097536,45.169335889051766,3.7402367797947904,0.0009402332899988725,97.0750226615526,13.141955124591274,8.374337580336002,0.009516292704927275,3.141955124591273,4.283910249182546,24.797801330476943,71.21487653624986,5.638955913857256,12.838898410192806,13.694666817003045,2.12439959409178,44.581125267786675,6.775397451798399,21.386244221445484,17.15019731649566,9.94505086405
71.1,Female,Lung,10yr,97442.0,71.4,58.8,85.1,67992.0,74.6,60.2,90.5,,,,,,,,,,,,,1,19430,9.8,6.9,9.3,65.6,3.0,1.8,27.2,63.6,55.5,69.5,32.4,78.5,25.8,0.039034674985935665,3.494539377140899,0.03872275354165601,576.7337794711809,43.723171891781305,0.9107840229120849,0.008475791742494757,261.19523514382445,9.72272797013246,4.5791438653915,0.0,4.360047051603335,9.128522477369202,29.878667212192507,121.44113026134097,5.696938577200429,17.479512095330637,19.161673400501204,2.6948447808520433,56.46261954687261,16.13941083209738,20.37764537411139,21.75846678918351,1.36443596924
71.2,Female,Lung,10yr,46348.0,60.7,44.6,79.3,36893.0,60.5,43.3,80.5,,,,,,,,,,,,,3,9306,50.3,6.1,6.4,78.3,2.4,1.3,15.9,64.7,60.5,70.8,38.0,82.5,30.1,0.03864963727393481,3.3453186272213142,0.013051088178195565,489.15974558087265,20.06540512925309,15.418373352406253,0.0020688130997241236,238.40079069499336,20.756386022274445,12.566618984367018,0.06751813630325944,2.974455910902217,0.6751813630325942,26.903576172473688,68.50668233370799,3.792336773270665,12.083137835904772,8.9018289567794,0.0,29.46972514560131,7.298549095739245,14.877010319811994,18.1,144.532672995
71.3,Female,Lung,10yr,55831.0,60.5,43.9,79.6,44252.0,65.8,47.3,87.3,,,,,,,,,,,,,3,11223,63.1,4.6,5.5,77.6,2.3,1.7,16.8,63.4,62.0,71.7,41.0,84.6,33.9,0.03728613036055037,3.705753553353922,0.011424826755046701,373.44224163904784,32.796986039971884,20.9482444511399,0.0004595886274982425,195.59452324339662,6.768183187707141,6.928467409862408,0.1,4.855478557798533,5.426283016972984,27.68119011750527,49.19140504167922,4.72436476850457,11.757167821633022,10.110374610826556,2.9982524856884605,23.43239931706337,2.6,16.242773927889928,,119.436367739
72,Female,Lung,10yr,82256.0,43.6,31.7,57.3,64308.0,44.0,31.3,58.9,,,,,11103.0,0.0,,,,,,,3,22903,63.2,3.6,5.2,64.2,9.0,2.3,21.4,60.3,57.9,70.7,38.5,82.2,29.8,0.047999999999999994,4.844105353759851,0.01653972091445052,430.45989014717725,37.43973491114221,90.83524451796242,0.08987055520176446,321.1406755540909,6.303813038130381,16.705204224456036,0.12252746320566654,8.024727488654197,4.128650803749417,35.134721974805956,45.72612121983289,5.062783800797371,8.26962336175086,17.83472451965899,0.23779741672331747,32.73145438350935,5.620878505980276,13.629929355808912,17.153034737243924,43.441161458
73,Female,Lung,10yr,,,,,,,,,,,,,,,,,,,,,3,1804,100.0,12.8,2.2,78.0,2.4,2.0,15.4,65.0,60.6,70.3,40.4,83.6,31.2,0.048,4.047797096,0.002,239.48,49.52,10.16,0.017249833,43.81727931,0.0,31.2,0.0,6.0,22.3,30.87,45.63,,10.3,6.4,0.3,33.3,,7.5,13.7,2941.04350611
74,Female,Lung,10yr,,,,,,,,,,,,,,,,,,,,,1,3527,100.0,6.7,10.1,63.5,15.0,3.1,14.8,59.6,57.0,70.7,36.9,80.9,28.7,0.049,4.688027549,0.004,470.25,42.52000000000001,0.62,97.42836503,184.7399016,23.0,129.6,0.5,4.0,11.4,44.51,15.930000000000001,5.7700000000000005,6.37,15.6,0.0,35.6,16.2,10.2,21.1,600.045302717
75,Female,Lung,10yr,,,,,,,,,,,,,,,,,,,,,2,2460,100.0,3.5,4.2,82.0,0.7,1.5,11.7,64.1,60.0,70.5,39.8,82.7,31.0,0.048,5.254835841,0.003,315.8,45.33,0.0,0.112276,129.068819,0.0,16.5,0.0,7.0,17.5,26.770000000000003,66.12,8.18,13.47,7.3999999999999995,0.5,30.5,2.7,14.4,21.1,762.94974572
76.1a,Female,Lung,10yr,636703.0,32.7,28.2,37.6,364755.0,36.9,31.0,43.4,,,,,,,,,99479.0,36.9,24.4,51.9,5,131335,2.8,3.5,18.4,54.2,5.8,14.9,24.9,62.5,61.2,75.4,37.3,84.5,33.9,0.06411334950686583,9.721107315401882,0.09641358259601053,616.9787189610884,18.110348934478502,0.28517188342371486,231.49900537935395,1674.565717058125,2.98923627628199,5.804294707132211,0.534515507563505,2.0581771477499764,2.635267814670345,39.794452161227916,25.486279532553198,4.593452322778886,10.374706339390482,6.545591126756097,3.426184579961736,13.180360943854097,4.7748682574975065,13.23150680393245,9.679077509152389,4.19119456317
76.1b,Female,Lung,10yr,586608.0,46.8,41.2,52.8,242639.0,52.4,44.9,60.6,35775.0,72.4,40.3,113.9,234333.0,34.7,24.6,46.6,72097.0,38.2,24.2,55.3,4,116019,1.9,7.6,23.8,39.4,6.4,12.5,41.5,62.0,59.3,74.5,34.7,83.2,31.3,0.0665183740319169,10.020505436266966,0.12224498160539245,623.2729296395975,30.668731224743418,0.011667201632881492,255.38848891581276,1657.1113725722194,4.146012032624709,1.9725920347645738,0.1932448170004033,1.7208875501016436,2.339904776013761,41.04559377134721,39.721759627334315,4.676150482496538,11.229765767100403,13.837859147510759,5.845724453395689,23.146199682312368,5.48988498724374,16.87124104912918,10.490243398155274,3.7538816437
76.2,Female,Lung,10yr,121979.0,58.9,43.0,77.2,65621.0,73.1,49.4,101.3,,,,,,,,,,,,,5,24826,19.4,4.8,19.2,54.1,3.9,11.6,30.1,61.1,59.1,75.0,34.9,84.0,31.4,0.06045986950711423,8.443761861147552,0.10386168540209104,639.224026019967,22.34189275821132,1.6179121138275292,342.3917551909319,1925.4809799292057,0.2148416005031051,4.090136388648691,1.4630954720540836,3.899300369467809,5.162251395330556,42.36837905825014,28.389075544375437,4.487935496636328,10.118805518434085,9.883393601131987,3.0568341907400076,16.149608231104075,5.81609022556391,11.387811634349031,10.443244954491492,61.0405196796
77.1a,Female,Lung,10yr,504483.0,40.4,34.0,47.3,83334.0,64.4,49.9,80.6,72611.0,66.2,44.9,91.6,327281.0,19.8,13.6,27.1,,,,,2,97707,1.4,8.9,26.5,15.4,13.5,3.8,67.0,61.2,52.6,74.2,26.5,79.8,24.4,0.06200711576347437,8.074953169950847,0.060722740059003986,320.44083115253807,44.75934017465965,0.001852744861654268,4503.408214475432,826.6247414034412,0.3821561939486606,0.5609397512423182,0.1506313524851265,0.10711870387250434,0.9584815784057161,30.221210659923358,93.71853381947918,6.460868252282026,19.33945161574877,29.23208660452625,11.495531339294445,44.65953326080351,8.379279784387785,22.714384639597107,14.205266005674007,7.99841156114
77.1b,Female,Lung,10yr,516513.0,40.4,35.0,46.2,217894.0,48.8,40.8,57.4,77591.0,38.2,24.2,55.3,179071.0,19.3,12.5,27.5,38991.0,37.2,21.5,57.2,3,106645,0.0,4.7,14.3,39.8,16.1,7.3,36.2,62.9,58.4,74.8,32.8,82.4,29.6,0.062,7.3190483816420855,0.05926185127474692,457.87688745710216,34.16110967366669,0.0,4861.504420892113,745.3333369847114,0.6900687321358583,0.2971207066313606,0.3530117867487501,0.0,0.5225611563058628,31.568462847364952,66.0735617394297,5.7985968870971,15.006224225449053,13.586534619392213,4.051103155023368,25.509412920953928,5.969141745391821,14.105590990232063,13.066552101474963,1.22371460536
77.1c,Female,Lung,10yr,560733.0,44.9,39.1,51.0,121855.0,58.0,47.4,69.7,137839.0,59.4,45.6,75.1,275553.0,22.9,15.9,31.3,,,,,1,107183,0.8,6.4,12.2,20.4,23.7,4.0,51.5,62.2,52.2,74.2,25.8,79.0,23.0,0.06199999999999999,7.2075604095406405,0.07981046914678679,435.7293035088695,57.01203859200356,0.10998637602179837,7303.684403559168,600.2920736758755,2.0195819199614453,2.683655860164229,0.2722345177853158,0.029815195833101632,1.8347758994606016,36.51407764740773,146.23430730875455,7.9706594190809845,22.52987071122727,23.537544718159747,7.214007302246995,53.67052215981761,8.059639984373277,21.073362805612707,16.68090690676115,0.577880642183
77.2,Female,Lung,10yr,96136.0,61.8,45.6,80.5,29963.0,75.8,51.6,104.7,,,,,,,,,,,,,1,19160,18.0,7.9,11.2,28.9,10.2,2.7,57.5,62.4,52.0,72.8,26.1,77.9,23.9,0.06329818352157393,6.912042230605528,0.021427002550356528,430.45818768542136,46.927439754333,2123.3364935200125,1722.004732225056,162.73340089615883,9.469525841877894,0.8764378285535835,0.2923124967469942,0.0,5.070348201738406,33.663929110498096,131.67434133139022,7.51253213969708,20.160063498672773,26.120298756050595,8.794481309444812,53.86471139332743,8.498157055612603,18.725304136253044,17.259746612140166,170.172420858
77.3,Female,Lung,10yr,84085.0,41.7,29.1,56.5,24660.0,56.4,36.1,81.1,,,,,,,,,,,,,1,17422,28.5,8.8,22.9,27.1,5.4,3.8,63.4,62.7,53.0,72.6,26.2,79.3,24.2,0.06443636767811492,7.86872841827987,0.012104090252306323,481.62970768033796,54.670587418028234,380.8996609981105,1076.458161033189,372.9953942466767,0.2181838390574636,1.2947649216405468,0.07818161609425366,0.0,3.749027453595643,35.545781371568296,82.48729520951427,6.5882366344337004,16.522072913193288,35.537973769034124,12.580409439863521,47.0362287429143,8.893447815938647,25.654907191285986,17.61266203107563,28.0260028558
77.4,Female,Lung,10yr,59593.0,58.9,40.6,80.6,39494.0,65.0,43.7,90.5,,,,,,,,,,,,,4,12348,100.0,5.3,8.4,62.2,2.9,3.2,31.0,64.0,61.5,73.9,36.2,84.8,32.6,0.06476684805357891,9.393381746587776,0.024136877354541644,581.8639012138971,20.369551249362573,0.0,695.1665198782001,3001.5280337049558,3.160703223105902,0.08991209711176225,0.0,0.40150690665550437,0.395311845960653,34.11512683131018,30.30177898702386,2.7738704742478326,10.240478024277941,8.219479857215706,2.20515043345232,19.27812340642529,4.886282508924018,13.964150943396225,11.4,20.1777396979
77.5,Female,Lung,10yr,129773.0,47.9,37.5,59.6,73897.0,55.5,42.3,70.5,,,,,,,,,,,,,4,25774,37.4,5.5,11.5,57.4,9.7,7.5,24.9,64.2,59.6,74.3,34.1,83.8,31.1,0.06246899947772887,6.7783878030809515,0.02826162053271655,601.6262941132582,25.25622323360442,0.1788517496082966,1013.1210991399015,211.08424034868685,3.916279937327464,0.4107065582332314,0.27118518242184586,0.46769379989554577,2.1962172647914646,28.591086697008134,50.866476535104084,4.767314780273073,12.976962993359697,8.484178915168245,3.2689827127659568,25.97337163321644,4.8186525404760125,12.184362716481806,14.552159264931086,230.638691008
78.1,Female,Lung,10yr,,,,,,,,,,,,,,,,,,,,,4,4188,10.5,9.4,17.4,38.7,0.8,3.9,56.3,60.2,55.8,74.3,33.5,80.8,30.3,0.03823182145428365,7.827636940061915,0.6705305975521959,382.7967386609072,62.21408927285817,0.0,41.49634110924406,,31.463714902807773,11.780237580993521,0.5691936645068394,1.0,1.7386609071274297,37.32520518358531,40.28522678185745,3.45,9.966522678185745,13.7,6.7,29.033405327573792,0.0,23.7,12.592728581713462,1.48448200583
78.2a,Female,Lung,10yr,406623.0,22.4,18.4,26.9,217144.0,24.8,18.9,31.5,,,,,113471.0,17.7,11.0,25.9,60036.0,21.7,13.3,32.2,4,84518,0.0,10.3,31.3,56.7,4.3,12.5,26.3,61.5,60.2,75.4,34.3,82.3,30.3,0.04973652165608138,12.064562604963589,0.3848811541951197,785.7523981662767,57.233687980516684,0.0,1496.3844185119626,2050.636905258597,4.558800916861658,7.075118189198223,0.5783172365216562,4.422353278257963,0.2339984957738408,53.91511186189772,42.83466465307293,5.323873262976935,13.94653228117091,11.456291485602407,13.80672842748675,31.901738216895083,6.219233799723032,22.84607587985292,10.520127001283521,0.145712080321
78.2aa,Female,Lung,10yr,556903.0,31.2,27.8,34.9,455441.0,32.9,29.0,36.9,,,,,,,,,,,,,5,108387,6.1,2.0,19.2,83.0,3.0,7.6,6.1,68.4,68.4,76.7,42.3,86.9,36.8,0.05073110022507614,11.14260824304026,0.08254739329252768,508.50973805619776,40.250415090106166,0.11127631404739839,1139.1604965319864,1327.2676055656661,5.310659544348145,2.4878866268115574,0.13583059202150954,5.336280031368076,1.277831528990009,40.32073837191539,12.864424120828199,4.134502860756138,7.453488374461498,2.390443748661411,2.1101018857533322,10.059260202262983,4.227805937726286,12.252150411520535,6.704055937664238,1.39782525317
78.2aaaa,Female,Lung,10yr,597866.0,35.7,31.6,40.1,146041.0,55.3,46.9,64.5,42472.0,47.5,30.9,67.6,213371.0,18.5,12.5,25.7,194139.0,23.2,17.7,29.4,4,117362,0.0,8.5,33.8,23.6,7.1,32.3,36.6,63.5,58.5,74.2,32.9,79.6,29.5,0.04052909743383772,11.920703326785793,0.2812193767517397,390.780279317902,52.837527438465365,2.0967299112015296,10630.244922037718,1333.3322655300753,24.00681312156746,29.53592321595404,2.1620026805437926,3.4610971893581537,4.061809236088676,56.309440491054666,49.87603576386767,5.084801578639471,11.492347353072146,15.408968686333816,13.652605877496532,25.853120170437183,4.954240369583165,18.83183878164029,10.283881316241862,0.237620325674
