Census_Tract,ALAND,County,MSSA_ID,MSSA_Name,MSSA_Type,RN_Area_ID,RN_Area_Name
06037231300,657452,Los Angeles,78.2l,Exposition Park/Leimert Park,Urban,63,Los Angeles/East Los Angeles Area
06037231400,621035,Los Angeles,78.2l,Exposition Park/Leimert Park,Urban,63,Los Angeles/East Los Angeles Area
06037231500,919207,Los Angeles,78.2l,Exposition Park/Leimert Park,Urban,63,Los Angeles/East Los Angeles Area
06037231600,954663,Los Angeles,78.2l,Exposition Park/Leimert Park,Urban,63,Los Angeles/East Los Angeles Area
06037231710,323785,Los Angeles,78.2l,Exposition Park/Leimert Park,Urban,63,Los Angeles/East Los Angeles Area
06037231720,472239,Los Angeles,78.2l,Exposition Park/Leimert Park,Urban,63,Los Angeles/East Los Angeles Area
06037231800,520258,Los Angeles,78.2l,Exposition Park/Leimert Park,Urban,63,Los Angeles/East Los Angeles Area
06037232200,522957,Los Angeles,78.2l,Exposition Park/Leimert Park,Urban,63,Los Angeles/East Los Angeles Area
06037232300,628761,Los Angeles,78.2l,Exposition Park/Leimert Park,Urban,63,Los Angeles/East Los Angeles Area
06037234000,1241882,Los Angeles,78.2l,Exposition Park/Leimert Park,Urban,63,Los Angeles/East Los Angeles Area
06037234200,882910,Los Angeles,78.2l,Exposition Park/Leimert Park,Urban,63,Los Angeles/East Los Angeles Area
06037234300,870289,Los Angeles,78.2l,Exposition Park/Leimert Park,Urban,63,Los Angeles/East Los Angeles Area
06037104401,681117,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037104403,693083,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037104404,539620,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037104500,531002,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037104821,531802,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037104822,604352,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037106648,792930,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037106649,1112675,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037109400,1290834,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037109500,1194582,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037117510,330594,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037117520,321687,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037119001,1016688,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037119002,1684824,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037119201,947365,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037119202,959137,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037119340,122149,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037119341,326366,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037119342,219099,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037119400,1117289,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037119800,1236126,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037119900,1052206,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037120103,138471,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037120104,453888,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037120105,550918,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037120106,205877,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037120107,202445,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037120108,376444,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037320201,918376,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037320202,1615102,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037320300,1714689,Los Angeles,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,59,Santa Clarita/Glendale Area
06037570702,676553,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,64,Downey/Norwalk Area
06037571400,2165914,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,64,Downey/Norwalk Area
06037571502,1374551,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037571503,908989,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037571504,1511673,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037571800,2655768,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037571900,1935159,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037572001,1442002,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037572002,1046070,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037572100,676132,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037572201,1533450,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037572202,1521979,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037573100,1139972,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037573201,601727,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037573401,1039559,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037573403,1696681,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037574202,1336503,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037574902,803318,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037575001,941976,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037575002,965016,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037575103,482518,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037576801,514192,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037576802,467791,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037576903,324706,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037576904,366088,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037577000,1846196,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037980018,7389700,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,65,Long Beach/Torrance Area
06037553100,1985918,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037553200,1861182,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037553300,840823,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037553801,1294831,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037553802,1740072,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037553901,1277454,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037553902,1055808,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037554001,1082739,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037554002,1269668,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037554101,473914,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037554103,368572,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037554104,364478,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037554105,337184,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037554201,971161,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037554203,684290,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037554204,659358,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037554301,675594,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037554302,718131,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037554403,843980,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037554404,842581,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037554405,765520,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037554406,1103316,Los Angeles,78.2m,Bellflower/Paramount South,Urban,64,Downey/Norwalk Area
06037183103,638536,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,59,Santa Clarita/Glendale Area
06037183104,662254,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,59,Santa Clarita/Glendale Area
06037201302,991724,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,63,Los Angeles/East Los Angeles Area
06037460800,6696353,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,62,Pomona/Pasadena Area
06037461700,2184326,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,62,Pomona/Pasadena Area
06037463101,1135461,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,62,Pomona/Pasadena Area
06037463102,2502644,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,62,Pomona/Pasadena Area
06037463200,1628260,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,62,Pomona/Pasadena Area
06037463300,660679,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,62,Pomona/Pasadena Area
06037463400,1928715,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,62,Pomona/Pasadena Area
06037463500,1681991,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,62,Pomona/Pasadena Area
06037463601,928142,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,62,Pomona/Pasadena Area
06037463602,927588,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,62,Pomona/Pasadena Area
06037463700,1725311,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,62,Pomona/Pasadena Area
06037463800,2843529,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,62,Pomona/Pasadena Area
06037463900,1873331,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,62,Pomona/Pasadena Area
06037464000,3142608,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,62,Pomona/Pasadena Area
06037464100,6261263,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,62,Pomona/Pasadena Area
06037464200,3490762,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,62,Pomona/Pasadena Area
06037480500,2111085,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,62,Pomona/Pasadena Area
06037480600,2332425,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,62,Pomona/Pasadena Area
06037480702,2176098,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,62,Pomona/Pasadena Area
06037480703,1134055,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,62,Pomona/Pasadena Area
06037480704,1069409,Los Angeles,78.2mm,Pasadena South/San Marino/South Pasadena,Urban,62,Pomona/Pasadena Area
06037206031,4592038,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037206032,959085,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037206050,1643426,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037206300,616656,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037207301,430105,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037207302,256148,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037226001,1034765,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037226002,2568345,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037226410,282483,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037226420,426940,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037227010,579198,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037227020,440119,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037228100,1003327,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037228210,411032,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037228220,366214,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037228710,404789,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037228720,404152,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037228800,844483,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037228900,515516,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037229100,475049,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037532700,771359,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037532800,551035,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037532900,767184,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037533001,477675,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037533002,485248,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,63,Los Angeles/East Los Angeles Area
06037554521,4830490,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,68,Anaheim/Santa Ana Area
06037554522,2153694,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,68,Anaheim/Santa Ana Area
06037555001,1262437,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,68,Anaheim/Santa Ana Area
06037555002,885482,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,68,Anaheim/Santa Ana Area
06037555102,1482385,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,68,Anaheim/Santa Ana Area
06037555103,957288,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,68,Anaheim/Santa Ana Area
06037555104,847485,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,68,Anaheim/Santa Ana Area
06037555202,1065760,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,65,Long Beach/Torrance Area
06037555211,793308,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,68,Anaheim/Santa Ana Area
06037555212,680323,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,68,Anaheim/Santa Ana Area
06037570001,1532426,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,64,Downey/Norwalk Area
06037570002,777432,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,64,Downey/Norwalk Area
06037570003,1141947,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,64,Downey/Norwalk Area
06037570701,1776913,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,64,Downey/Norwalk Area
06037570800,2392608,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,64,Downey/Norwalk Area
06037570901,1815596,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,64,Downey/Norwalk Area
06037570902,1055804,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,64,Downey/Norwalk Area
06037571000,1750981,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,64,Downey/Norwalk Area
06037571101,1323726,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,64,Downey/Norwalk Area
06037571102,1254329,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,64,Downey/Norwalk Area
06037571200,2613753,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,65,Long Beach/Torrance Area
06037571300,2053601,Los Angeles,78.2n,Cerritos/Hawaiian Gardens,Urban,64,Downey/Norwalk Area
06037481713,466197,Los Angeles,78.2nn,Montebello North/Monterey Park/South San Gabriel,Urban,62,Pomona/Pasadena Area
06037481714,455081,Los Angeles,78.2nn,Montebello North/Monterey Park/South San Gabriel,Urban,62,Pomona/Pasadena Area
06037481800,822045,Los Angeles,78.2nn,Montebello North/Monterey Park/South San Gabriel,Urban,62,Pomona/Pasadena Area
06037481902,886365,Los Angeles,78.2nn,Montebello North/Monterey Park/South San Gabriel,Urban,62,Pomona/Pasadena Area
06037482001,2923755,Los Angeles,78.2nn,Montebello North/Monterey Park/South San Gabriel,Urban,62,Pomona/Pasadena Area
06037482002,2488396,Los Angeles,78.2nn,Montebello North/Monterey Park/South San Gabriel,Urban,62,Pomona/Pasadena Area
06037482101,1152249,Los Angeles,78.2nn,Montebello North/Monterey Park/South San Gabriel,Urban,62,Pomona/Pasadena Area
